"","State","Year","Week","Outcome Variable","week_first_date","medicade_expansion","Population_density","Percent_homeless","Percent_living_under_the_federal_poverty_line_2018","Percent_at_risk_for_serious_illness_due_to_COVID","White","Black","American_Indian","Asian","Native_Hawaiian_Pacific_Islander","Other","Majority_Dem","Majority_Rep","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned"
"156","AZ","2020","19",4.76592178516727,2020-05-04,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"157","AZ","2020","20",5.10882814728396,2020-05-11,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"158","AZ","2020","21",5.11275348585276,2020-05-18,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,1,1,1,1,0,1,0
"159","AZ","2020","22",5.40350892126977,2020-05-25,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,1,1,0,1,0
"160","AZ","2020","23",10.3211170039883,2020-06-01,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"161","AZ","2020","24",16.0207086058757,2020-06-08,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"162","AZ","2020","25",24.9230960985716,2020-06-15,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"163","AZ","2020","26",38.5002814453734,2020-06-22,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"164","AZ","2020","27",45.8159910132137,2020-06-29,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"165","AZ","2020","28",49.7239459466627,2020-07-06,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,0,0,0,0,1,0
"166","AZ","2020","29",43.232277077453,2020-07-13,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"167","AZ","2020","30",37.7065219067367,2020-07-20,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"168","AZ","2020","31",34.3545631372844,2020-07-27,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"169","AZ","2020","32",24.0073706669794,2020-08-03,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"170","AZ","2020","33",14.1519670638569,2020-08-10,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"171","AZ","2020","34",11.0049670721143,2020-08-17,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"172","AZ","2020","35",7.6350638880287,2020-08-24,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"173","AZ","2020","36",7.30785887945783,2020-08-31,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"174","AZ","2020","37",6.38175938093984,2020-09-07,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"175","AZ","2020","38",8.48574084446836,2020-09-14,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"176","AZ","2020","39",8.88332155707009,2020-09-21,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"177","AZ","2020","40",6.35512315702599,2020-09-28,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"178","AZ","2020","41",8.20143418046846,2020-10-05,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"179","AZ","2020","42",10.2700876112662,2020-10-12,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"180","AZ","2020","43",12.4001445497649,2020-10-19,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"181","AZ","2020","44",15.6332216074803,2020-10-26,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"182","AZ","2020","45",20.349235521949,2020-11-02,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"183","AZ","2020","46",27.9969165792627,2020-11-09,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"184","AZ","2020","47",39.5920863301506,2020-11-16,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"185","AZ","2020","48",52.6959879980867,2020-11-23,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"186","AZ","2020","49",63.0462646600144,2020-11-30,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"187","AZ","2020","50",82.3934173216159,2020-12-07,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"188","AZ","2020","51",93.2469784643289,2020-12-14,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"189","AZ","2020","52",34.2379245223171,2020-12-21,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"190","AZ","2020","53",112.830422488706,2020-12-28,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"191","AZ","2021","01",123.448813793947,2021-01-04,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"192","AZ","2021","02",124.194347740691,2021-01-11,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"193","AZ","2021","03",97.5895244467189,2021-01-18,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"194","AZ","2021","04",84.3745917735507,2021-01-25,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"195","AZ","2021","05",55.90158770877,2021-02-01,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"196","AZ","2021","06",37.8279270285714,2021-02-08,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"197","AZ","2021","07",23.3243617714286,2021-02-15,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"198","AZ","2021","08",21.2290721142857,2021-02-22,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"199","AZ","2021","09",19.3381805,2021-03-01,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"200","AZ","2021","53",173.375662352637,2021-01-01,1,62.91,0.13953561,14,39.1,0.77,0.05,0.05,0.03,0,0.07,1,0,0,0,1,1,1,0,1,0
"201","CA","2020","14",2.7375254053844,2020-04-01,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,0,0
"202","CA","2020","15",3.15820638848997,2020-04-06,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"203","CA","2020","16",2.89344719005673,2020-04-13,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"204","CA","2020","17",3.98342248551847,2020-04-20,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"205","CA","2020","18",3.98311258399866,2020-04-27,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"206","CA","2020","19",4.43050707811276,2020-05-04,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"207","CA","2020","20",4.49455339220896,2020-05-11,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"208","CA","2020","21",4.83921553250259,2020-05-18,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"209","CA","2020","22",5.8786252299803,2020-05-25,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"210","CA","2020","23",6.7295115029006,2020-06-01,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"211","CA","2020","24",7.3244191204492,2020-06-08,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"212","CA","2020","25",8.46728427529366,2020-06-15,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"213","CA","2020","26",12.015553370399,2020-06-22,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"214","CA","2020","27",15.1746894647769,2020-06-29,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"215","CA","2020","28",21.0717538428571,2020-07-06,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"216","CA","2020","29",22.0560010690826,2020-07-13,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"217","CA","2020","30",23.7103586728404,2020-07-20,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,0,1,1,1,0,1,0
"218","CA","2020","31",22.7002863285714,2020-07-27,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"219","CA","2020","32",18.2469498142857,2020-08-03,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"220","CA","2020","33",22.1307906428571,2020-08-10,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"221","CA","2020","34",18.4733845428571,2020-08-17,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"222","CA","2020","35",14.1103327,2020-08-24,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"223","CA","2020","36",12.3756072982554,2020-08-31,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"224","CA","2020","37",9.07143729045094,2020-09-07,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"225","CA","2020","38",8.99050134566511,2020-09-14,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"226","CA","2020","39",8.64733705782666,2020-09-21,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"227","CA","2020","40",8.31377973128671,2020-09-28,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"228","CA","2020","41",8.22995137142857,2020-10-05,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"229","CA","2020","42",8.03786407142857,2020-10-12,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"230","CA","2020","43",9.27127211019817,2020-10-19,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"231","CA","2020","44",10.9451535363526,2020-10-26,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"232","CA","2020","45",12.1749977086784,2020-11-02,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"233","CA","2020","46",17.6780222966364,2020-11-09,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"234","CA","2020","47",25.7305033876507,2020-11-16,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"235","CA","2020","48",33.6907887765179,2020-11-23,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"236","CA","2020","49",42.3073422857143,2020-11-30,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"237","CA","2020","50",70.0647049142857,2020-12-07,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"238","CA","2020","51",94.6220761,2020-12-14,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"239","CA","2020","52",100.112394731801,2020-12-21,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"240","CA","2020","53",81.8646313933938,2020-12-28,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"241","CA","2021","01",98.058005896514,2021-01-04,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"242","CA","2021","02",104.453185315951,2021-01-11,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"243","CA","2021","03",78.8743787028601,2021-01-18,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"244","CA","2021","04",53.4673608571429,2021-01-25,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"245","CA","2021","05",38.7776672857143,2021-02-01,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"246","CA","2021","06",27.7658849285714,2021-02-08,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"247","CA","2021","07",18.2844479142857,2021-02-15,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"248","CA","2021","08",13.5614971,2021-02-22,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"249","CA","2021","09",22.6078324,2021-03-01,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"250","CA","2021","53",95.4474987940533,2021-01-01,1,241.65,0.382429982,12.8,33.3,0.6,0.06,0.01,0.15,0,0.14,1,0,0,1,1,1,1,0,1,0
"251","CO","2020","14",6.02265100238266,2020-04-01,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,0,1
"252","CO","2020","15",5.62091885356477,2020-04-06,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"253","CO","2020","16",5.87395057044549,2020-04-13,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"254","CO","2020","17",7.87623236368931,2020-04-20,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"255","CO","2020","18",9.11197689697093,2020-04-27,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"256","CO","2020","19",7.67139716430969,2020-05-04,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"257","CO","2020","20",6.28574728615333,2020-05-11,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"258","CO","2020","21",5.72050136398981,2020-05-18,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"259","CO","2020","22",5.14710456019004,2020-05-25,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"260","CO","2020","23",5.12938525228523,2020-06-01,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,1,1,1,1,1,1,1
"261","CO","2020","24",3.32414216294293,2020-06-08,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,1,1,1,1,1,1
"262","CO","2020","25",3.09804379407747,2020-06-15,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,1,1,1,1,1,1
"263","CO","2020","26",3.89293194730081,2020-06-22,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,1,1,1,1,1
"264","CO","2020","27",4.53756036027239,2020-06-29,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,1,1,1,1,1
"265","CO","2020","28",5.7080978588731,2020-07-06,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,0,1,1,1
"266","CO","2020","29",7.73483227142857,2020-07-13,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"267","CO","2020","30",9.09319441428571,2020-07-20,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"268","CO","2020","31",9.54326484285714,2020-07-27,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"269","CO","2020","32",7.79366038788007,2020-08-03,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"270","CO","2020","33",6.85524582857143,2020-08-10,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"271","CO","2020","34",5.22258881428571,2020-08-17,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"272","CO","2020","35",5.23428355229766,2020-08-24,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"273","CO","2020","36",4.70979202773159,2020-08-31,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"274","CO","2020","37",5.02732204314519,2020-09-07,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"275","CO","2020","38",7.30106362857143,2020-09-14,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"276","CO","2020","39",10.0153072214823,2020-09-21,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"277","CO","2020","40",9.67013507335823,2020-09-28,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"278","CO","2020","41",11.7007677666581,2020-10-05,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"279","CO","2020","42",15.4374154443907,2020-10-12,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"280","CO","2020","43",20.6855200568313,2020-10-19,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"281","CO","2020","44",29.7386688360999,2020-10-26,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"282","CO","2020","45",46.7467237283193,2020-11-02,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"283","CO","2020","46",67.5924263198574,2020-11-09,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"284","CO","2020","47",85.5647659415511,2020-11-16,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"285","CO","2020","48",81.4903882819184,2020-11-23,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"286","CO","2020","49",77.1452595975003,2020-11-30,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"287","CO","2020","50",74.1652263940689,2020-12-07,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"288","CO","2020","51",57.8212911636191,2020-12-14,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"289","CO","2020","52",46.1673023681427,2020-12-21,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"290","CO","2020","53",36.8403016794093,2020-12-28,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"291","CO","2021","01",46.53267449961,2021-01-04,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"292","CO","2021","02",40.4432571272196,2021-01-11,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"293","CO","2021","03",30.3616797086846,2021-01-18,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"294","CO","2021","04",26.204021297986,2021-01-25,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"295","CO","2021","05",22.4032297428571,2021-02-01,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"296","CO","2021","06",22.6612228571429,2021-02-08,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"297","CO","2021","07",18.5616838,2021-02-15,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"298","CO","2021","08",18.3398380714286,2021-02-22,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"299","CO","2021","09",21.1852045,2021-03-01,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"300","CO","2021","53",38.6658924071053,2021-01-01,1,54.72,0.168885821,9.6,31.3,0.84,0.04,0.01,0.03,0,0.04,1,0,0,0,0,0,1,1,1,1
"301","CT","2020","14",13.2644100100298,2020-04-01,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"302","CT","2020","15",21.9743594159976,2020-04-06,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"303","CT","2020","16",24.6097484793036,2020-04-13,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"304","CT","2020","17",28.1558464912889,2020-04-20,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"305","CT","2020","18",19.8043420530539,2020-04-27,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"306","CT","2020","19",16.1460511096159,2020-05-04,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"307","CT","2020","20",15.0561769183616,2020-05-11,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"308","CT","2020","21",15.0361424663166,2020-05-18,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"309","CT","2020","22",9.18551005622726,2020-05-25,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,1,1,1,1,0,1,1
"310","CT","2020","23",7.06586502985423,2020-06-01,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,0,1,1,1,0,1,1
"311","CT","2020","24",4.88268216985227,2020-06-08,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,0,1,1,1,0,1,1
"312","CT","2020","25",3.65600129177567,2020-06-15,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,0,1,1,1,0,1,1
"313","CT","2020","26",2.26217584015531,2020-06-22,1,644.54,0.084894609,10.4,36,0.76,0.11,0,0.05,0,0.05,1,0,0,0,1,1,1,0,1,1
