"","submission_date","state","political.party.affilation","Total.population","day_care_closed","restaurants_closed","gyms_closed","movie_theatres_closed","bars_closed","casinos_closed","schools_closed","nusring_home_visits_banned","new_deaths_per_100k","new_cases_per_100k","log_new_deaths_per_100k","log_new_cases_per_100k","per.male","per.female","per.65.and.over","per.white","per.black","per.amer.ind","per.asian","per.pac.isl","pop.dens"
"4863","2020-02-09","AZ","DEMOCRAT","7050299","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"4864","2020-03-15","ID","REPUBLICAN","1717750","0","0","0","0","0","0","0","0",0,0.23286275651288,-Inf,-1.4573060268032,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"4865","2020-07-04","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",0,13.400760804018,-Inf,2.5953114817644,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"4866","2020-02-14","MI","DEMOCRAT","9965265","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"4867","2020-05-16","AL","REPUBLICAN","4876250","1","1","1","1","1","1","1","1",0.0615226864906434,6.95206357344271,-2.78834928616467,1.93903853254768,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"4868","2020-02-18","MS","REPUBLICAN","2984418","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"4869","2020-07-12","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0,9.0881978260404,-Inf,2.20697662957203,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4870","2020-02-03","MI","DEMOCRAT","9965265","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"4871","2021-02-23","WA","DEMOCRAT","7404107","0","1","1","1","1","0","1","1",0.324144424168911,9.87289891947807,-1.12656610890069,2.28979352050115,50,50,15.1,75.4,3.8,1.3,8.5,0.7,111.413672204165
"4872","2021-01-03","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",0,244.443533529571,-Inf,5.49898433553331,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"4873","2020-02-20","MO","REPUBLICAN","6104910","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.1,50.9,16.5,82.2,11.5,0.4,2,0.1,88.8090250501877
"4874","2020-12-16","LA","REPUBLICAN","4664362","0","0","0","0","1","0","1","1",0.814688053800284,70.084611786135,-0.204949995084348,4.24970325191348,48.9,51.1,15,62,32.2,0.6,1.7,0,107.961346171651
"4875","2021-02-21","ID","REPUBLICAN","1717750","0","0","0","0","0","0","1","0",0,0,-Inf,-Inf,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"4876","2020-11-29","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0.190358530774788,90.9913777103486,-1.65884598089944,4.51076475159201,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"4877","2020-08-30","NC","REPUBLICAN","10264876","0","0","1","1","1","0","1","1",0.0876776300074156,19.0163037527195,-2.43408848617266,2.94529670346416,48.7,51.3,15.9,68.7,21.4,1.2,2.9,0.1,211.133242831873
"4878","2020-11-21","NH","DEMOCRAT","1348124","0","0","0","0","0","0","1","1",0.074177152843507,35.9017419762574,-2.60129908938408,3.58078581733256,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"4879","2020-01-27","SC","REPUBLICAN","5020806","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"4880","2021-02-24","DE","DEMOCRAT","957248","0","0","0","0","0","0","1","0",2.40272113391723,29.0415858795213,0.87660190088038,3.36872879864187,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"4881","2020-04-11","NH","DEMOCRAT","1348124","0","1","1","1","1","0","1","1",0.074177152843507,3.26379472511431,-2.60129908938408,1.18289054453419,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"4882","2020-12-07","ID","REPUBLICAN","1717750","0","0","0","0","0","0","1","0",1.1643137825644,80.5122980643283,0.152131885630897,4.38840994374166,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"4883","2020-07-25","OR","DEMOCRAT","4129803","0","0","0","1","0","0","1","1",0.0968569202937767,9.39512126849634,-2.33452043795156,2.24019054055183,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"4884","2020-08-31","MI","DEMOCRAT","9965265","0","0","1","1","1","0","1","1",0.0501742803628403,5.00739318021146,-2.99225272694688,1.61091545637054,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"4885","2020-03-30","ID","REPUBLICAN","1717750","0","0","0","0","0","0","0","0",0.0582156891282201,6.11264735846311,-2.84360038792309,1.81035996223443,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"4886","2020-06-12","VT","DEMOCRAT","624313","1","0","1","1","0","0","1","1",0,1.60176065531232,-Inf,0.47110343380912,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"4887","2020-09-18","MI","DEMOCRAT","9965265","0","0","1","1","1","0","1","1",-0.0100348560725681,7.80711802445795,NA,2.05503588479741,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"4888","2020-08-17","NC","REPUBLICAN","10264876","0","0","1","1","1","0","1","1",0.00974195888971284,4.19878428146624,-4.63131306350888,1.43479502659487,48.7,51.3,15.9,68.7,21.4,1.2,2.9,0.1,211.133242831873
"4889","2020-10-27","ND","REPUBLICAN","756717","0","0","0","0","0","0","1","1",1.58579759672374,102.680394387862,0.46108749635731,4.63162119693696,51.2,48.8,14.9,86.6,2.9,5.3,1.5,0.1,10.966754105013
"4890","2020-07-23","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",1.26235780922199,33.1191627475657,0.232981249465735,3.50011204983659,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"4891","2020-02-06","VT","DEMOCRAT","624313","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"4892","2020-08-13","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0.208924087954952,21.728105147315,-1.56578430852261,3.07860659061876,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4893","2020-09-15","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",0.312043503403189,6.86495707487016,-1.16461266690809,1.92642978645023,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"4894","2020-03-17","MN","DEMOCRAT","5563378","0","0","0","0","0","0","0","0",0,0.30556974557544,-Inf,-1.18557722667097,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"4895","2020-03-31","NE","REPUBLICAN","1914571","0","0","0","0","0","0","0","0",0.0522310219887379,1.67139270363961,-2.9520786696425,0.513657233157227,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4896","2020-07-13","MN","DEMOCRAT","5563378","0","0","0","0","0","0","1","0",0.107848145497214,7.15392698464854,-2.22703110149913,1.96766143455725,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"4897","2020-06-17","NV","DEMOCRAT","2972382","0","0","0","0","0","1","1","0",0.80743323031831,6.79589635517911,-0.213894914216386,1.91631895283687,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"4898","2020-04-17","CT","DEMOCRAT","3575074","0","1","1","1","1","0","1","1",1.81814418386864,25.8735903088999,0.597816301669149,3.25322276928594,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"4899","2020-10-07","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0.0279714489825945,3.44048822485912,-3.57657096822649,1.23561338714593,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"4900","2021-01-08","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",-4.07401971512156,53.4323354944789,NA,3.97841609630913,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4901","2020-05-10","NJ","DEMOCRAT","8878503","1","1","1","1","1","1","1","0",1.56557924235651,16.3203188645653,0.448255878425036,2.79241088761503,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"4902","2020-06-22","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0.0951792653873939,1.6180475115857,-2.35199316145939,0.481220182596829,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"4903","2020-09-30","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",0.38693092929074,8.14591430085768,-0.949509079166231,2.09751648877531,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"4904","2020-10-14","ID","REPUBLICAN","1717750","0","0","0","0","0","0","1","0",0.23286275651288,37.5491194877019,-1.4573060268032,3.62564992887268,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"4905","2020-07-26","NH","DEMOCRAT","1348124","0","0","0","0","0","0","1","1",0,1.55772020971365,-Inf,0.443223348339347,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"4906","2020-09-29","OR","DEMOCRAT","4129803","0","0","0","1","0","0","1","1",0.193713840587553,7.19162633181292,-1.64137325739161,1.97291733973125,49.6,50.4,17.2,84.3,1.9,1.2,4.4,0.4,43.0241592699087
"4907","2020-11-30","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",0,140.441702924492,-Inf,4.94479247686394,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"4908","2021-01-06","KY","REPUBLICAN","4449052","0","0","0","0","0","0","1","0",0.764207745829898,128.229564410576,-0.268915608153264,4.85382212952675,49.2,50.8,16,87,8.1,0.2,1.5,0.1,112.674162994479
"4909","2020-06-11","IL","DEMOCRAT","12770631","1","1","1","1","1","1","1","0",0.704741997478433,5.99813744520533,-0.349923504173445,1.79144899523688,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"4910","2020-04-12","KY","REPUBLICAN","4449052","1","1","1","1","1","0","1","0",0.0674300952202851,2.76463390403169,-2.69666384410132,1.01690822260299,49.2,50.8,16,87,8.1,0.2,1.5,0.1,112.674162994479
"4911","2020-10-09","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0,0,-Inf,-Inf,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4912","2020-03-03","DC","DEMOCRAT","692683","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,47.4,52.6,12.1,41.3,46.3,0.3,4,0.1,11355.4590163934
"4913","2021-01-03","IL","DEMOCRAT","12770631","0","1","0","1","1","1","1","0",0.822198997058172,34.9943554081235,-0.195772824346186,3.55518677442974,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"4914","2020-07-14","ND","REPUBLICAN","756717","0","0","0","0","0","0","1","1",0.132149799726979,16.2544253664184,-2.02381915343069,2.78836520194173,51.2,48.8,14.9,86.6,2.9,5.3,1.5,0.1,10.966754105013
"4915","2020-08-12","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0.26115510994369,11.1774387055899,-1.3426407572084,2.41389734537935,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4916","2020-04-08","SC","REPUBLICAN","5020806","0","1","0","0","1","0","1","1",0.239005450519299,2.76847980184855,-1.43126892179059,1.0182983615521,48.5,51.5,17.2,67.2,26.8,0.4,1.6,0.1,167.020591464023
"4917","2021-02-16","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",2.58164895081787,37.0036349617228,0.948428323002045,3.6110161500275,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"4918","2020-04-15","ID","REPUBLICAN","1717750","0","1","1","1","1","0","1","0",0.11643137825644,5.87978460195023,-2.15045320736315,1.77152012891817,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"4919","2020-11-06","MO","REPUBLICAN","6104910","0","0","0","1","0","0","1","1",0.720731345752845,139.068389214583,-0.327488824515046,4.93496582087209,49.1,50.9,16.5,82.2,11.5,0.4,2,0.1,88.8090250501877
"4920","2020-06-10","WA","DEMOCRAT","7404107","0","1","1","1","1","0","1","1",0.189084247431864,3.88973309002693,-1.66556260963337,1.35834054088732,50,50,15.1,75.4,3.8,1.3,8.5,0.7,111.413672204165
"4921","2020-02-29","VA","DEMOCRAT","8454463","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.2,50.8,15,67.6,19.2,0.3,6.4,0.1,214.091238288174
"4922","2020-03-31","CT","DEMOCRAT","3575074","0","1","1","1","1","0","1","1",0.923057816425618,15.5800970833051,-0.0800634067600081,2.7459942717008,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"4923","2020-03-15","CA","DEMOCRAT","39283497","0","0","0","0","0","0","0","0",0.00254559821901803,0.147644696703046,-5.97338960001251,-1.91294658946609,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"4924","2020-02-14","NV","DEMOCRAT","2972382","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"4925","2020-12-03","AZ","DEMOCRAT","7050299","0","0","1","1","1","0","1","0",1.16307123995734,77.1882157054616,0.151064126997848,4.34624679907679,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"4926","2020-01-24","IN","REPUBLICAN","6665703","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"4927","2020-06-19","AL","REPUBLICAN","4876250","0","0","0","0","0","0","1","1",0.266598308126122,16.4675724173289,-1.32201221737124,2.80139313911399,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"4928","2020-04-10","NH","DEMOCRAT","1348124","0","1","0","0","1","0","1","1",0.074177152843507,4.89569208767146,-2.60129908938408,1.58835565264235,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"4929","2021-02-25","ME","DEMOCRAT","1335492","0","0","0","0","0","0","1","0",0,13.4033000572074,-Inf,2.59550094956259,49,51,20,94.3,1.4,0.6,1.1,0,43.2996790195506
"4930","2021-01-13","AL","REPUBLICAN","4876250","0","0","0","0","0","0","1","1",3.83491412458344,64.537298128685,1.34414704202181,4.16724332223163,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"4931","2020-04-14","NE","REPUBLICAN","1914571","0","0","0","0","0","0","0","0",0.104462043977476,1.56693065966214,-2.25893148908255,0.449118712019656,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4932","2020-04-17","AL","REPUBLICAN","4876250","1","1","1","1","1","1","1","1",0.287105870289669,3.44527044347603,-1.24790424521752,1.23700240457048,48.4,51.6,16.5,68.1,26.6,0.5,1.4,0,96.2829499457005
"4933","2020-02-11","WA","DEMOCRAT","7404107","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50,50,15.1,75.4,3.8,1.3,8.5,0.7,111.413672204165
"4934","2020-10-09","IL","DEMOCRAT","12770631","0","0","0","0","0","0","1","0",0.250574932436776,24.4075645126697,-1.38399727170398,3.19489310526363,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"4935","2020-08-23","MI","DEMOCRAT","9965265","0","0","1","1","1","0","1","1",0.0401394242902723,7.666630039442,-3.21539627826109,2.03687714978554,49.2,50.8,16.7,78.4,13.8,0.5,3.1,0,176.254709138825
"4936","2020-04-30","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",0.241831830806713,6.15271089536657,-1.41951270841197,1.81689278069098,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"4937","2020-06-23","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",0.103614129927974,4.99074725819743,-2.26708156919076,1.60758564969361,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"4938","2021-02-05","WI","DEMOCRAT","5790716","0","0","0","0","0","0","1","0",0.518070649639872,24.6428939012032,-0.657643656756662,3.20448857905802,49.7,50.3,16.5,85.4,6.4,0.9,2.8,0,106.92263377525
"4939","2020-10-13","NJ","DEMOCRAT","8878503","0","0","0","0","0","0","1","1",0.0788421201186732,13.4144235801914,-2.54030790565034,2.59633051464964,48.8,51.2,15.9,67.8,13.5,0.2,9.5,0,1207.30255643187
"4940","2020-08-04","WY","REPUBLICAN","581024","0","0","0","0","0","0","1","0",0,6.19595748196288,-Inf,1.82389706035595,51,49,15.7,91.4,1,2.4,0.9,0.1,5.98420071477861
"4941","2020-06-30","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0,4.85414253475709,-Inf,1.57983247126494,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"4942","2020-09-09","ME","DEMOCRAT","1335492","0","0","0","0","0","0","1","0",0,2.0217268242715,-Inf,0.703952009726165,49,51,20,94.3,1.4,0.6,1.1,0,43.2996790195506
"4943","2021-02-04","MO","REPUBLICAN","6104910","0","0","0","1","0","0","1","1",0,0,-Inf,-Inf,49.1,50.9,16.5,82.2,11.5,0.4,2,0.1,88.8090250501877
"4944","2021-02-14","IN","REPUBLICAN","6665703","0","0","0","0","0","0","1","0",0.36005204552318,18.2726413103014,-1.02150668708362,2.90540493083827,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"4945","2020-06-05","NC","REPUBLICAN","10264876","0","1","1","1","1","0","1","1",0.0584517533382771,12.5573850088399,-2.83955359428083,2.53030893943031,48.7,51.3,15.9,68.7,21.4,1.2,2.9,0.1,211.133242831873
"4946","2020-03-23","VT","DEMOCRAT","624313","0","0","0","0","0","0","0","0",0.480528196593696,3.68404950721833,-0.732869370516816,1.30401255674422,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"4947","2020-12-30","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",1.09969843061579,78.7124425302564,0.0950359882316033,4.3658012436924,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"4948","2020-04-27","RI","DEMOCRAT","1057231","1","1","1","1","1","1","0","1",0.662106956757795,25.443824481121,-0.412328169996138,3.23647306055039,48.6,51.4,16.8,80.5,6.8,0.5,3.4,0.1,1022.46711798839
"4949","2020-06-19","VT","DEMOCRAT","624313","0","0","0","0","0","0","1","1",0,1.44158458978109,-Inf,0.365742918151294,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"4950","2020-07-10","NE","REPUBLICAN","1914571","0","0","1","0","0","0","1","0",0.104462043977476,8.04357738626564,-2.25893148908255,2.08487393277113,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4951","2020-10-07","DE","DEMOCRAT","957248","0","0","0","0","0","0","1","0",0.313398408771813,8.77515544561075,-1.16028002638066,2.17192448379454,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"4952","2020-10-05","ID","REPUBLICAN","1717750","0","0","0","0","0","0","1","0",0.2910784456411,26.6627856207248,-1.23416247548899,3.28326879619109,50.1,49.9,15.4,90,0.7,1.3,1.4,0.2,20.785184468134
"4953","2020-07-08","AZ","DEMOCRAT","7050299","0","0","0","0","0","0","1","0",0.510616641932491,49.9269605445102,-0.672136181810295,3.91056114832574,49.7,50.3,17.1,77.2,4.5,4.5,3.3,0.2,62.065769318802
"4954","2020-03-29","DE","DEMOCRAT","957248","0","0","0","0","0","0","0","0",0.104466136257271,1.88039045263088,-2.25889231504877,0.631479442847395,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"4955","2021-01-31","WA","DEMOCRAT","7404107","0","1","1","1","1","0","1","1",0.0135060176737046,16.2477392614666,-4.30461993924863,2.78795377672605,50,50,15.1,75.4,3.8,1.3,8.5,0.7,111.413672204165
"4956","2021-02-17","MD","DEMOCRAT","6018848","0","0","0","0","0","0","1","1",0.515048726932463,16.3818724114648,-0.663493767391315,2.79617538272617,48.5,51.5,15,55.5,29.9,0.3,6.3,0.1,620.052333367673
"4957","2020-03-13","WA","DEMOCRAT","7404107","0","0","0","0","0","0","0","0",0.0810361060422276,1.49916796178121,-2.51286047002058,0.404910262063704,50,50,15.1,75.4,3.8,1.3,8.5,0.7,111.413672204165
"4958","2020-04-03","NE","REPUBLICAN","1914571","0","0","0","0","0","0","0","0",0.0522310219887379,1.56693065966214,-2.9520786696425,0.449118712019656,49.9,50.1,15.4,87.1,4.8,0.9,2.4,0.1,24.9215219202333
"4959","2020-01-23","DE","DEMOCRAT","957248","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.4,51.6,18.2,68.8,22.2,0.4,3.9,0.1,491.148281169831
"4960","2020-09-11","ME","DEMOCRAT","1335492","0","0","0","0","0","0","1","0",0.074878771269315,3.14490839331123,-2.59188485627816,1.1457847620052,49,51,20,94.3,1.4,0.6,1.1,0,43.2996790195506
"4961","2020-11-22","MS","REPUBLICAN","2984418","0","0","0","0","0","0","1","1",0,23.4216520608038,-Inf,3.15366089627964,48.5,51.5,15.4,58.4,37.7,0.5,1,0,63.6024550859919
"4962","2020-02-13","CA","DEMOCRAT","39283497","0","0","0","0","0","0","0","0",0,0.00254559821901803,-Inf,-5.97338960001251,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
"4963","2020-12-18","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0.81117202049524,74.9634832733532,-0.209275138240014,4.31700110527841,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"4964","2020-09-13","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0,0,-Inf,-Inf,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"4965","2020-05-25","NH","DEMOCRAT","1348124","0","1","1","1","1","0","1","1",0.074177152843507,3.56050333648833,-2.60129908938408,1.26990192152381,49.5,50.5,17.5,92.9,1.6,0.2,2.7,0,150.577906846867
"4966","2020-05-09","IN","REPUBLICAN","6665703","0","1","1","1","1","1","1","0",0.645093248229031,8.79127077819099,-0.438360401738006,2.17375927214544,49.3,50.7,15.4,83.3,9.4,0.2,2.3,0,186.057695528387
"4967","2020-06-09","MO","REPUBLICAN","6104910","0","0","0","1","0","1","1","1",0.343985415018403,2.93206615658544,-1.06715602070988,1.07570734740745,49.1,50.9,16.5,82.2,11.5,0.4,2,0.1,88.8090250501877
"4968","2020-11-17","CT","DEMOCRAT","3575074","0","0","0","0","1","0","1","1",0.335657387791134,47.6074061683758,-1.09166431843849,3.86298834090683,48.8,51.2,16.8,75.9,10.7,0.3,4.5,0,738.346551011978
"4969","2021-02-06","NV","DEMOCRAT","2972382","0","0","0","0","0","0","1","0",1.11022069168768,30.2114600344101,0.104558816902149,3.40822132373787,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"4970","2020-11-20","MN","DEMOCRAT","5563378","0","0","0","0","0","0","1","0",1.22227898230176,122.120050084679,0.200717134448921,4.80500457799334,49.8,50.2,15.4,82.8,6.4,1,4.8,0,69.8679844776269
"4971","2020-02-15","NV","DEMOCRAT","2972382","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"4972","2020-07-26","MT","REPUBLICAN","1050649","0","0","0","0","0","0","1","1",0.0951792653873939,3.71199135010836,-2.35199316145939,1.31156848467026,50.3,49.7,18.2,88.5,0.5,6.4,0.8,0.1,7.21867313426683
"4973","2020-03-03","NV","DEMOCRAT","2972382","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,50.2,49.8,15.4,65.6,9.1,1.3,8.2,0.7,27.0755595230504
"4974","2020-02-17","RI","DEMOCRAT","1057231","0","0","0","0","0","0","0","0",0,0,-Inf,-Inf,48.6,51.4,16.8,80.5,6.8,0.5,3.4,0.1,1022.46711798839
"4975","2020-05-04","IL","DEMOCRAT","12770631","1","1","1","1","1","1","1","0",0.344540532100567,18.7226457330104,-1.06554354058545,2.92973379295462,49.1,50.9,15.2,71.5,14.2,0.3,5.5,0,230.022712945118
"4976","2020-10-19","VT","DEMOCRAT","624313","0","0","0","0","0","0","1","1",0,3.04334524509341,-Inf,1.11295731998152,49.3,50.7,18.8,94.2,1.4,0.3,1.7,0.1,67.7349462948899
"4977","2020-12-26","CA","DEMOCRAT","39283497","0","1","1","1","1","0","1","0",0.091641535884649,77.3225459026726,-2.3898706615564,4.34798558063034,49.7,50.3,14,59.7,5.8,0.8,14.5,0.4,252.174535720476
